Especie,Longitud,Latitud
Patagona gigas,-71.10766700000,-31.38865900000
Patagona gigas,-71.10680900000,-31.50998700000
Patagona gigas,-71.10643300000,-32.96244700000
Patagona gigas,-71.10488900000,-32.91504400000
Patagona gigas,-71.10272800000,-33.06906600000
Patagona gigas,-71.09896100000,-34.03204900000
Patagona gigas,-71.09588600000,-32.97695000000
Patagona gigas,-71.08999700000,-31.01476400000
Patagona gigas,-71.08849500000,-31.96075500000
Patagona gigas,-71.08785100000,-32.90913600000
Patagona gigas,-71.08665000000,-30.22633300000
Patagona gigas,-71.08656400000,-30.22636000000
Patagona gigas,-71.08562000000,-32.92737300000
Patagona gigas,-71.08441800000,-31.96011800000
Patagona gigas,-71.07986500000,-32.93293500000
Patagona gigas,-71.07832400000,-32.95514200000
Patagona gigas,-71.07793800000,-33.07543200000
Patagona gigas,-71.07685000000,-32.93386600000
Patagona gigas,-71.07360200000,-32.97215600000
Patagona gigas,-71.07359600000,-32.97212400000
Patagona gigas,-71.07055700000,-30.06909400000
Patagona gigas,-71.06934400000,-30.95576600000
Patagona gigas,-71.06905100000,-33.05039300000
Patagona gigas,-71.05862600000,-33.92080400000
Patagona gigas,-71.05819700000,-31.48820700000
Patagona gigas,-71.05630900000,-34.18667200000
Patagona gigas,-71.05468600000,-29.99612400000
Patagona gigas,-71.05373400000,-33.95019500000
Patagona gigas,-71.05320600000,-33.93519100000
Patagona gigas,-71.05199600000,-33.49358000000
Patagona gigas,-71.05166400000,-33.05931500000
Patagona gigas,-71.04917400000,-31.03091100000
Patagona gigas,-71.04814900000,-33.96616600000
Patagona gigas,-71.04197500000,-30.01049000000
Patagona gigas,-71.04112500000,-29.98451600000
Patagona gigas,-71.03859000000,-30.00787700000
Patagona gigas,-71.03613800000,-32.82680800000
Patagona gigas,-71.02729800000,-31.45246700000
Patagona gigas,-71.02350000000,-32.43414200000
Patagona gigas,-71.01989200000,-31.99780900000
Patagona gigas,-71.01925000000,-33.06600000000
Patagona gigas,-71.01847900000,-30.04031500000
Patagona gigas,-71.01796400000,-33.21039800000
Patagona gigas,-71.01774900000,-33.07287900000
Patagona gigas,-71.01734700000,-29.73360300000
Patagona gigas,-71.01722400000,-29.73508500000
Patagona gigas,-71.01669800000,-30.03660100000
Patagona gigas,-71.01618300000,-33.06593800000
Patagona gigas,-71.01506700000,-33.06543500000
Patagona gigas,-71.01439100000,-30.71103200000
Patagona gigas,-71.01412900000,-33.01019400000
Patagona gigas,-71.01373700000,-32.97619600000
Patagona gigas,-71.01286800000,-30.88321400000
Patagona gigas,-71.01256400000,-30.05771900000
Patagona gigas,-71.00875800000,-30.04532200000
Patagona gigas,-71.00841300000,-30.01222100000
Patagona gigas,-71.00803100000,-30.01926600000
Patagona gigas,-71.00602800000,-30.00007800000
Patagona gigas,-71.00556000000,-33.01016000000
Patagona gigas,-71.00470100000,-33.71556500000
Patagona gigas,-71.00429500000,-33.05500400000
Patagona gigas,-71.00342100000,-33.41349000000
Patagona gigas,-71.00248200000,-33.84395400000
Patagona gigas,-71.00206400000,-33.93282100000
Patagona gigas,-71.00003200000,-30.07286200000
Patagona gigas,-70.99967000000,-33.84550700000
Patagona gigas,-70.99876400000,-31.57696700000
Patagona gigas,-70.99712800000,-33.19876400000
Patagona gigas,-70.99594400000,-33.22873900000
Patagona gigas,-70.99500400000,-33.00277900000
Patagona gigas,-70.98913300000,-34.60916600000
Patagona gigas,-70.98867900000,-34.02609100000
Patagona gigas,-70.98815900000,-35.60350900000
Patagona gigas,-70.98259000000,-33.86069700000
Patagona gigas,-70.98110700000,-33.88590300000
Patagona gigas,-70.97751600000,-33.88523700000
Patagona gigas,-70.97670100000,-33.21768700000
Patagona gigas,-70.97661600000,-30.69933300000
Patagona gigas,-70.97651500000,-32.98883200000
Patagona gigas,-70.97631400000,-33.17879600000
Patagona gigas,-70.97595100000,-30.01867900000
Patagona gigas,-70.97318200000,-33.29043200000
Patagona gigas,-70.97097500000,-29.97318400000
Patagona gigas,-70.96989100000,-33.71325100000
Patagona gigas,-70.96975600000,-33.18476100000
Patagona gigas,-70.96917000000,-33.18525000000
Patagona gigas,-70.96635600000,-34.22201000000
Patagona gigas,-70.96584300000,-33.92114100000
Patagona gigas,-70.96309700000,-33.25203900000
Patagona gigas,-70.95806800000,-30.06169200000
Patagona gigas,-70.95792500000,-30.69512800000
Patagona gigas,-70.95760300000,-33.95816900000
Patagona gigas,-70.95289300000,-34.16382000000
Patagona gigas,-70.95097300000,-33.00245500000
Patagona gigas,-70.94808300000,-33.25934000000
Patagona gigas,-70.94763300000,-29.98019100000
Patagona gigas,-70.94745300000,-33.27587900000
Patagona gigas,-70.94249700000,-33.87896700000
Patagona gigas,-70.94003300000,-33.48089100000
Patagona gigas,-70.93940700000,-33.20824400000
Patagona gigas,-70.93734700000,-33.47555400000
Patagona gigas,-70.93652800000,-33.21186400000
Patagona gigas,-70.93415300000,-33.87307100000
Patagona gigas,-70.93254100000,-33.18669700000
Patagona gigas,-70.93188600000,-33.82687900000
Patagona gigas,-70.93002000000,-33.10347800000
Patagona gigas,-70.92979400000,-33.53381100000
Patagona gigas,-70.92868500000,-33.26158500000
Patagona gigas,-70.92458500000,-33.33133500000
Patagona gigas,-70.92249900000,-33.86970300000
Patagona gigas,-70.92183300000,-33.72044900000
Patagona gigas,-70.92141500000,-33.67020700000
Patagona gigas,-70.91861900000,-31.18319500000
Patagona gigas,-70.91736000000,-33.52004900000
Patagona gigas,-70.91674800000,-33.84760800000
Patagona gigas,-70.91600800000,-33.83225600000
Patagona gigas,-70.91080100000,-29.88996000000
Patagona gigas,-70.91052500000,-33.24708600000
Patagona gigas,-70.90618000000,-33.88343800000
Patagona gigas,-70.89872400000,-30.41063400000
Patagona gigas,-70.89565200000,-33.59623400000
Patagona gigas,-70.89173900000,-32.53851500000
Patagona gigas,-70.88712600000,-30.40378300000
Patagona gigas,-70.88709900000,-30.40377600000
Patagona gigas,-70.87434800000,-32.85210600000
Patagona gigas,-70.87218800000,-29.99380900000
Patagona gigas,-70.87097300000,-30.32127400000
Patagona gigas,-70.86003300000,-29.99569200000
Patagona gigas,-70.85136600000,-34.65095400000
Patagona gigas,-70.84641200000,-33.87772900000
Patagona gigas,-70.84523500000,-33.08303000000
Patagona gigas,-70.84143100000,-29.99945000000
Patagona gigas,-70.83240800000,-32.54043300000
Patagona gigas,-70.83096800000,-30.70628800000
Patagona gigas,-70.83046700000,-33.49527600000
Patagona gigas,-70.82900700000,-29.83311500000
Patagona gigas,-70.82814500000,-35.80022500000
Patagona gigas,-70.82791300000,-33.20644300000
Patagona gigas,-70.82758100000,-34.74097800000
Patagona gigas,-70.82698000000,-33.49835300000
Patagona gigas,-70.81794300000,-30.78298600000
Patagona gigas,-70.81306500000,-33.20766900000
Patagona gigas,-70.81234900000,-35.00105600000
Patagona gigas,-70.81208000000,-30.01710300000
Patagona gigas,-70.80988900000,-32.67359900000
Patagona gigas,-70.80435300000,-33.28530200000
Patagona gigas,-70.79967500000,-32.76605800000
Patagona gigas,-70.79791300000,-32.10853700000
Patagona gigas,-70.79549100000,-32.12791500000
Patagona gigas,-70.79415000000,-34.63341300000
Patagona gigas,-70.78920400000,-33.20494000000
Patagona gigas,-70.78280400000,-34.74463200000
Patagona gigas,-70.77025600000,-30.85423200000
Patagona gigas,-70.75110000000,-28.58390000000
Patagona gigas,-70.75053100000,-28.58425100000
Patagona gigas,-70.74772900000,-33.61762400000
Patagona gigas,-70.74305800000,-32.33426000000
Patagona gigas,-70.73856300000,-30.32906400000
Patagona gigas,-70.73244500000,-29.76657500000
Patagona gigas,-70.72583300000,-30.02527800000
Patagona gigas,-70.71920900000,-32.98894000000
Patagona gigas,-70.71464700000,-33.61034700000
Patagona gigas,-70.71355500000,-30.29295100000
Patagona gigas,-70.71285700000,-30.03395300000
Patagona gigas,-70.71263600000,-30.03380300000
Patagona gigas,-70.71188100000,-33.13081300000
Patagona gigas,-70.71082900000,-30.03474500000
Patagona gigas,-70.71032500000,-30.03514300000
Patagona gigas,-70.70850000000,-30.03336700000
Patagona gigas,-70.69872800000,-30.03831700000
Patagona gigas,-70.68202800000,-34.06992200000
Patagona gigas,-70.67770900000,-31.89923800000
Patagona gigas,-70.67165800000,-34.18521600000
Patagona gigas,-70.67127200000,-30.15417000000
Patagona gigas,-70.67013500000,-32.95831900000
Patagona gigas,-70.66816100000,-33.64610000000
Patagona gigas,-70.66509200000,-30.27596900000
Patagona gigas,-70.66062900000,-30.04116100000
Patagona gigas,-70.65939500000,-33.65442900000
Patagona gigas,-70.64850900000,-33.90223300000
Patagona gigas,-70.64659400000,-30.92380900000
Patagona gigas,-70.64116700000,-33.42894400000
Patagona gigas,-70.64108700000,-29.46622900000
Patagona gigas,-70.63930000000,-28.67715700000
Patagona gigas,-70.63807500000,-29.78727600000
Patagona gigas,-70.63314200000,-33.42492700000
Patagona gigas,-70.63157600000,-31.89803600000
Patagona gigas,-70.63074600000,-31.01297600000
Patagona gigas,-70.61164300000,-30.05792700000
Patagona gigas,-70.61060700000,-30.01749700000
Patagona gigas,-70.60524700000,-32.75198300000
Patagona gigas,-70.59711500000,-34.02193300000
Patagona gigas,-70.59210100000,-33.86863000000
Patagona gigas,-70.58446300000,-31.82171000000
Patagona gigas,-70.58427200000,-34.27494500000
Patagona gigas,-70.58280800000,-29.45203900000
Patagona gigas,-70.58006100000,-33.36691200000
Patagona gigas,-70.57973400000,-33.35125100000
Patagona gigas,-70.56977700000,-34.29442600000
Patagona gigas,-70.55890700000,-29.97818100000
Patagona gigas,-70.55716000000,-32.60142200000
Patagona gigas,-70.54648500000,-33.48335700000
Patagona gigas,-70.54596100000,-29.98594400000
Patagona gigas,-70.54488700000,-34.82757600000
Patagona gigas,-70.53840600000,-32.00523700000
Patagona gigas,-70.53226900000,-33.53524200000
Patagona gigas,-70.53122000000,-33.51383700000
Patagona gigas,-70.53108300000,-33.32748200000
Patagona gigas,-70.53048800000,-33.32791100000
Patagona gigas,-70.52795100000,-33.49654200000
Patagona gigas,-70.52457500000,-30.02936800000
Patagona gigas,-70.52428900000,-33.51414300000
Patagona gigas,-70.52377200000,-33.53874800000
Patagona gigas,-70.52217400000,-24.83269500000
Patagona gigas,-70.51802800000,-33.49320000000
Patagona gigas,-70.51777800000,-33.46666700000
Patagona gigas,-70.51704500000,-33.38525000000
Patagona gigas,-70.51647100000,-30.02794300000
Patagona gigas,-70.51527500000,-33.45564900000
Patagona gigas,-70.51515300000,-33.38642900000
Patagona gigas,-70.51508200000,-33.57558300000
Patagona gigas,-70.51461000000,-33.45330300000
Patagona gigas,-70.51424500000,-33.73369100000
Patagona gigas,-70.51188200000,-29.45318000000
Patagona gigas,-70.51106900000,-33.45654400000
Patagona gigas,-70.50959900000,-33.45834300000
Patagona gigas,-70.50926700000,-33.31116400000
Patagona gigas,-70.50894500000,-33.50075100000
Patagona gigas,-70.50849400000,-33.51300700000
Patagona gigas,-70.50440700000,-33.57872100000
Patagona gigas,-70.50411300000,-33.71926600000
Patagona gigas,-70.50336600000,-33.51696100000
Patagona gigas,-70.50329100000,-33.41573500000
Patagona gigas,-70.50295800000,-33.29423400000
Patagona gigas,-70.50285100000,-33.43452100000
Patagona gigas,-70.49772300000,-33.44261500000
Patagona gigas,-70.49733600000,-24.93610200000
Patagona gigas,-70.49673000000,-30.25897900000
Patagona gigas,-70.49602700000,-33.40025000000
Patagona gigas,-70.49566300000,-33.50755000000
Patagona gigas,-70.49556100000,-30.09509100000
Patagona gigas,-70.49467600000,-30.09389600000
Patagona gigas,-70.49396700000,-30.22762800000
Patagona gigas,-70.49330200000,-30.08859800000
Patagona gigas,-70.49318400000,-34.80840300000
Patagona gigas,-70.49290300000,-30.12311500000
Patagona gigas,-70.49207900000,-30.08898000000
Patagona gigas,-70.49172500000,-33.41792000000
Patagona gigas,-70.49060900000,-33.72348700000
Patagona gigas,-70.49050800000,-30.06265300000
Patagona gigas,-70.48647900000,-33.52028800000
Patagona gigas,-70.48519100000,-33.48801000000
Patagona gigas,-70.48472200000,-34.80555600000
Patagona gigas,-70.48452200000,-28.76377800000
Patagona gigas,-70.48034200000,-32.75806300000
Patagona gigas,-70.47916700000,-33.53611100000
Patagona gigas,-70.47621100000,-34.79892400000
Patagona gigas,-70.47286700000,-33.35157800000
Patagona gigas,-70.46901200000,-33.39762600000
Patagona gigas,-70.46744600000,-33.73038900000
Patagona gigas,-70.46727400000,-25.10712900000
Patagona gigas,-70.46590100000,-34.26562200000
Patagona gigas,-70.46563000000,-33.33605100000
Patagona gigas,-70.46356200000,-34.30487500000
Patagona gigas,-70.46304700000,-33.40995000000
Patagona gigas,-70.46230300000,-28.93364300000
Patagona gigas,-70.46012900000,-33.26144600000
Patagona gigas,-70.45809400000,-34.27739100000
Patagona gigas,-70.45705000000,-33.32560700000
Patagona gigas,-70.45534000000,-25.02979800000
Patagona gigas,-70.45389500000,-25.02988200000
Patagona gigas,-70.45191000000,-33.39375600000
Patagona gigas,-70.45180900000,-33.39352800000
Patagona gigas,-70.45144900000,-33.39314700000
Patagona gigas,-70.44266200000,-25.02292900000
Patagona gigas,-70.44214700000,-34.23932000000
Patagona gigas,-70.44175000000,-34.31537200000
Patagona gigas,-70.43942200000,-33.37415500000
Patagona gigas,-70.43564900000,-33.38033900000
Patagona gigas,-70.43438000000,-33.42628400000
Patagona gigas,-70.43325600000,-34.46668200000
Patagona gigas,-70.43184400000,-33.39649900000
Patagona gigas,-70.42225600000,-32.85763600000
Patagona gigas,-70.41961700000,-33.76544900000
Patagona gigas,-70.41933400000,-33.76348700000
Patagona gigas,-70.41385200000,-33.36960300000
Patagona gigas,-70.41069000000,-34.42560200000
Patagona gigas,-70.40481100000,-33.52508200000
Patagona gigas,-70.40433900000,-30.14037700000
Patagona gigas,-70.39785900000,-33.55648800000
Patagona gigas,-70.39632700000,-33.37499700000
Patagona gigas,-70.39354400000,-33.57986000000
Patagona gigas,-70.39348100000,-33.58528200000
Patagona gigas,-70.39288000000,-33.44411900000
Patagona gigas,-70.38843100000,-33.36240800000
Patagona gigas,-70.38708700000,-33.36405700000
Patagona gigas,-70.37996300000,-32.80257000000
Patagona gigas,-70.37898400000,-32.69113900000
Patagona gigas,-70.37512400000,-33.39511100000
Patagona gigas,-70.37352600000,-29.14023200000
Patagona gigas,-70.36570000000,-33.35079300000
Patagona gigas,-70.36193800000,-33.32866400000
Patagona gigas,-70.36061700000,-33.34661600000
Patagona gigas,-70.35707100000,-32.93007000000
Patagona gigas,-70.35575000000,-33.29683300000
Patagona gigas,-70.35543200000,-33.34891900000
Patagona gigas,-70.35326900000,-34.34976400000
Patagona gigas,-70.35060900000,-33.34716400000
Patagona gigas,-70.35033500000,-33.61671400000
Patagona gigas,-70.35000800000,-33.34551500000
Patagona gigas,-70.34937000000,-33.61628100000
Patagona gigas,-70.34887100000,-29.86421300000
Patagona gigas,-70.34291000000,-33.67913300000
Patagona gigas,-70.34036600000,-29.33364900000
Patagona gigas,-70.33365700000,-33.33745700000
Patagona gigas,-70.33304300000,-33.33780700000
Patagona gigas,-70.33286700000,-33.33780900000
Patagona gigas,-70.33148200000,-33.34695200000
Patagona gigas,-70.33103900000,-33.33516300000
Patagona gigas,-70.32929600000,-33.35204800000
Patagona gigas,-70.32918700000,-33.35139900000
Patagona gigas,-70.32829300000,-33.32385900000
Patagona gigas,-70.32775900000,-33.56662100000
Patagona gigas,-70.32623300000,-33.34951200000
Patagona gigas,-70.32516000000,-33.33554300000
Patagona gigas,-70.32486000000,-33.34157100000
Patagona gigas,-70.32400900000,-33.31212700000
Patagona gigas,-70.32400100000,-33.31023100000
Patagona gigas,-70.32213400000,-33.35687900000
Patagona gigas,-70.31868000000,-33.30384700000
Patagona gigas,-70.31786900000,-33.35623000000
Patagona gigas,-70.31423800000,-34.24451700000
Patagona gigas,-70.31292900000,-33.35203900000
Patagona gigas,-70.31215700000,-33.29366000000
Patagona gigas,-70.30659600000,-33.36598300000
Patagona gigas,-70.29988300000,-33.34395500000
Patagona gigas,-70.29808000000,-33.26998200000
Patagona gigas,-70.29006200000,-33.33610200000
Patagona gigas,-70.28918600000,-33.33726900000
Patagona gigas,-70.28886300000,-34.37516400000
Patagona gigas,-70.28322400000,-32.93202900000
Patagona gigas,-70.28078600000,-33.27252200000
Patagona gigas,-70.28030300000,-33.37006900000
Patagona gigas,-70.27400500000,-33.76801700000
Patagona gigas,-70.25427500000,-33.36594700000
Patagona gigas,-70.25035900000,-33.79027600000
Patagona gigas,-70.24908200000,-33.35641300000
Patagona gigas,-70.24892100000,-33.32407400000
Patagona gigas,-70.24504800000,-33.77861200000
Patagona gigas,-70.24300100000,-28.96678000000
Patagona gigas,-70.23550200000,-33.36344700000
Patagona gigas,-70.23216200000,-33.78599600000
Patagona gigas,-70.22186300000,-33.29889700000
Patagona gigas,-70.21627300000,-33.49478800000
Patagona gigas,-70.21377300000,-34.41278700000
Patagona gigas,-70.19985300000,-33.79321800000
Patagona gigas,-70.19714400000,-33.87551100000
Patagona gigas,-70.17723100000,-33.78333700000
Patagona gigas,-70.16946900000,-33.77365000000
Patagona gigas,-70.16837100000,-33.77356000000
Patagona gigas,-70.16727400000,-33.78389400000
Patagona gigas,-70.16666800000,-18.53189400000
Patagona gigas,-70.14907800000,-18.40795800000
Patagona gigas,-70.14838100000,-33.74348700000
Patagona gigas,-70.13845400000,-33.34142800000
Patagona gigas,-70.10722500000,-33.69006700000
Patagona gigas,-70.09620700000,-33.67349700000
Patagona gigas,-70.08883600000,-33.67828300000
Patagona gigas,-70.08490200000,-33.67589000000
Patagona gigas,-70.07423400000,-33.64992200000
Patagona gigas,-70.07337600000,-33.79455600000
Patagona gigas,-70.07286100000,-33.78310700000
Patagona gigas,-70.07136700000,-33.65451300000
Patagona gigas,-70.06702400000,-33.64749300000
Patagona gigas,-70.03001400000,-33.63325900000
Patagona gigas,-70.02445200000,-33.62834200000
Patagona gigas,-70.02410900000,-33.62834200000
Patagona gigas,-69.95898500000,-18.39195400000
Patagona gigas,-69.95679600000,-28.04932000000
Patagona gigas,-69.92488900000,-33.63148600000
Patagona gigas,-69.74463300000,-18.83192100000
Patagona gigas,-69.70898100000,-18.82027300000
Patagona gigas,-69.60224000000,-18.26427000000
Patagona gigas,-69.60104900000,-18.26456600000
Patagona gigas,-69.59967600000,-18.26352800000
Patagona gigas,-69.59482500000,-18.27035800000
Patagona gigas,-69.58148000000,-18.33635800000
Patagona gigas,-69.58122200000,-18.24695900000
Patagona gigas,-69.56986200000,-18.19550900000
Patagona gigas,-69.56561100000,-18.19844200000
Patagona gigas,-69.56411000000,-18.19523100000
Patagona gigas,-69.56336800000,-18.19541600000
Patagona gigas,-69.56133400000,-18.19547900000
Patagona gigas,-69.55842300000,-18.19289600000
Patagona gigas,-69.55676100000,-18.34760100000
Patagona gigas,-69.55656800000,-18.19645400000
Patagona gigas,-69.55469500000,-18.37356500000
Patagona gigas,-69.55384200000,-18.37432000000
Patagona gigas,-69.54071000000,-18.39411300000
Patagona gigas,-69.51342800000,-18.46678600000
Patagona gigas,-69.50715100000,-18.41308800000
Patagona gigas,-69.49433400000,-18.58466800000
Patagona gigas,-69.49184300000,-18.52551900000
Patagona gigas,-69.31961100000,-18.19608700000
Patagona gigas,-69.30145700000,-18.21610300000
Patagona gigas,-69.22502500000,-18.20640400000
Patagona gigas,-69.20639300000,-19.53508900000
Patagona gigas,-69.19974800000,-19.58556400000
Patagona gigas,-69.18348300000,-19.68447500000
Patagona gigas,-69.17939500000,-20.13343400000
Patagona gigas,-69.14187700000,-19.77550800000
Patagona gigas,-68.10223100000,-22.32209000000
Patagona gigas,-68.07585900000,-22.76826700000
